operator,constant,found,total,elapsed_ms
LogBase_Cos_LogisticSigmoid,0,2,35,3.62ms
LogBase_Cos_LogisticSigmoid,I,2,35,6.06ms
LogBase_Tan_Exp,1,3,35,4.89ms
LogBase_Tan_Exp,E,3,35,5.16ms
LogBase_Tan_Exp,Pi,3,35,5.20ms
LogBase_Tan_Exp,-1,3,35,5.19ms
LogBase_Tan_Exp,2,3,35,5.22ms
LogBase_Tan_Exp,0,2,35,2.32ms
LogBase_Tan_Exp,I,2,35,5.38ms
LogBase_Tan_Log,1,3,35,3.80ms
LogBase_Tan_Log,E,3,35,4.23ms
LogBase_Tan_Log,Pi,3,35,6.54ms
LogBase_Tan_Log,-1,3,35,6.88ms
LogBase_Tan_Log,2,3,35,6.45ms
LogBase_Tan_Log,0,2,35,2.46ms
LogBase_Tan_Log,I,2,35,6.84ms
LogBase_Tan_Sin,1,3,35,5.50ms
LogBase_Tan_Sin,E,3,35,5.77ms
LogBase_Tan_Sin,Pi,3,35,5.70ms
LogBase_Tan_Sin,-1,3,35,5.78ms
LogBase_Tan_Sin,2,3,35,5.67ms
LogBase_Tan_Sin,0,2,35,2.27ms
LogBase_Tan_Sin,I,2,35,6.07ms
LogBase_Tan_Cos,1,3,35,5.48ms
LogBase_Tan_Cos,E,3,35,6.03ms
LogBase_Tan_Cos,Pi,3,35,5.86ms
LogBase_Tan_Cos,-1,3,35,5.85ms
LogBase_Tan_Cos,2,3,35,5.88ms
LogBase_Tan_Cos,0,2,35,2.41ms
LogBase_Tan_Cos,I,2,35,6.03ms
LogBase_Tan_Tan,1,3,35,4.56ms
LogBase_Tan_Tan,E,4,35,11.13ms
LogBase_Tan_Tan,Pi,4,35,11.86ms
LogBase_Tan_Tan,-1,4,35,11.10ms
LogBase_Tan_Tan,2,4,35,11.74ms
LogBase_Tan_Tan,0,3,35,4.53ms
LogBase_Tan_Tan,I,3,35,11.72ms
LogBase_Tan_ArcSin,1,3,35,7.76ms
LogBase_Tan_ArcSin,E,3,35,8.39ms
LogBase_Tan_ArcSin,Pi,3,35,8.49ms
LogBase_Tan_ArcSin,-1,3,35,8.54ms
LogBase_Tan_ArcSin,2,3,35,8.21ms
LogBase_Tan_ArcSin,0,2,35,3.15ms
LogBase_Tan_ArcSin,I,2,35,8.28ms
LogBase_Tan_ArcCos,1,3,35,4.61ms
LogBase_Tan_ArcCos,E,3,35,8.03ms
LogBase_Tan_ArcCos,Pi,3,35,8.06ms
LogBase_Tan_ArcCos,-1,3,35,7.70ms
LogBase_Tan_ArcCos,2,3,35,9.00ms
LogBase_Tan_ArcCos,0,2,35,4.83ms
LogBase_Tan_ArcCos,I,2,35,8.40ms
LogBase_Tan_ArcTan,1,3,35,7.69ms
LogBase_Tan_ArcTan,E,3,35,7.73ms
LogBase_Tan_ArcTan,Pi,3,35,7.75ms
LogBase_Tan_ArcTan,-1,3,35,7.88ms
LogBase_Tan_ArcTan,2,3,35,7.82ms
LogBase_Tan_ArcTan,0,2,35,2.96ms
LogBase_Tan_ArcTan,I,2,35,4.57ms
LogBase_Tan_Sinh,1,3,35,5.85ms
LogBase_Tan_Sinh,E,3,35,6.11ms
LogBase_Tan_Sinh,Pi,3,35,5.97ms
LogBase_Tan_Sinh,-1,3,35,6.06ms
LogBase_Tan_Sinh,2,3,35,5.92ms
LogBase_Tan_Sinh,0,2,35,2.36ms
LogBase_Tan_Sinh,I,2,35,6.28ms
LogBase_Tan_Cosh,1,3,35,5.70ms
LogBase_Tan_Cosh,E,3,35,6.10ms
LogBase_Tan_Cosh,Pi,3,35,6.17ms
LogBase_Tan_Cosh,-1,3,35,6.97ms
LogBase_Tan_Cosh,2,3,35,6.82ms
LogBase_Tan_Cosh,0,2,35,2.51ms
LogBase_Tan_Cosh,I,2,35,6.18ms
LogBase_Tan_Tanh,1,3,35,6.10ms
LogBase_Tan_Tanh,E,3,35,6.27ms
LogBase_Tan_Tanh,Pi,3,35,6.21ms
LogBase_Tan_Tanh,-1,3,35,6.31ms
LogBase_Tan_Tanh,2,3,35,6.15ms
LogBase_Tan_Tanh,0,2,35,2.41ms
LogBase_Tan_Tanh,I,2,35,6.45ms
LogBase_Tan_ArcSinh,1,3,35,7.10ms
LogBase_Tan_ArcSinh,E,3,35,7.51ms
LogBase_Tan_ArcSinh,Pi,3,35,7.46ms
LogBase_Tan_ArcSinh,-1,3,35,7.60ms
LogBase_Tan_ArcSinh,2,3,35,7.45ms
LogBase_Tan_ArcSinh,0,2,35,2.81ms
LogBase_Tan_ArcSinh,I,2,35,8.71ms
LogBase_Tan_ArcCosh,1,3,35,5.29ms
LogBase_Tan_ArcCosh,E,3,35,8.88ms
LogBase_Tan_ArcCosh,Pi,3,35,8.93ms
LogBase_Tan_ArcCosh,-1,3,35,8.94ms
LogBase_Tan_ArcCosh,2,3,35,8.78ms
LogBase_Tan_ArcCosh,0,2,35,5.66ms
LogBase_Tan_ArcCosh,I,2,35,9.46ms
LogBase_Tan_ArcTanh,1,3,35,4.25ms
LogBase_Tan_ArcTanh,E,3,35,7.44ms
LogBase_Tan_ArcTanh,Pi,3,35,7.69ms
LogBase_Tan_ArcTanh,-1,3,35,4.29ms
LogBase_Tan_ArcTanh,2,3,35,7.54ms
LogBase_Tan_ArcTanh,0,2,35,2.90ms
LogBase_Tan_ArcTanh,I,2,35,7.82ms
LogBase_Tan_Inv,1,3,35,3.31ms
LogBase_Tan_Inv,E,3,35,5.17ms
LogBase_Tan_Inv,Pi,3,35,5.16ms
LogBase_Tan_Inv,-1,3,35,5.17ms
LogBase_Tan_Inv,2,3,35,5.35ms
LogBase_Tan_Inv,0,2,35,2.01ms
LogBase_Tan_Inv,I,2,35,5.33ms
LogBase_Tan_Minus,1,3,35,5.17ms
LogBase_Tan_Minus,E,3,35,5.42ms
LogBase_Tan_Minus,Pi,3,35,5.36ms
LogBase_Tan_Minus,-1,3,35,3.54ms
LogBase_Tan_Minus,2,3,35,5.39ms
LogBase_Tan_Minus,0,2,35,2.14ms
LogBase_Tan_Minus,I,2,35,5.49ms
LogBase_Tan_Sqr,1,3,35,3.11ms
LogBase_Tan_Sqr,E,3,35,5.04ms
LogBase_Tan_Sqr,Pi,3,35,4.92ms
LogBase_Tan_Sqr,-1,3,35,3.30ms
LogBase_Tan_Sqr,2,3,35,4.97ms
LogBase_Tan_Sqr,0,2,35,2.07ms
LogBase_Tan_Sqr,I,2,35,5.40ms
LogBase_Tan_Sqrt,1,3,35,4.11ms
LogBase_Tan_Sqrt,E,3,35,6.98ms
LogBase_Tan_Sqrt,Pi,3,35,6.35ms
LogBase_Tan_Sqrt,-1,3,35,6.39ms
LogBase_Tan_Sqrt,2,3,35,6.33ms
LogBase_Tan_Sqrt,0,2,35,2.91ms
LogBase_Tan_Sqrt,I,2,35,6.70ms
LogBase_Tan_Id,1,3,35,3.24ms
LogBase_Tan_Id,E,3,35,5.02ms
LogBase_Tan_Id,Pi,3,35,4.89ms
LogBase_Tan_Id,-1,3,35,5.04ms
LogBase_Tan_Id,2,3,35,4.96ms
LogBase_Tan_Id,0,2,35,2.01ms
LogBase_Tan_Id,I,2,35,5.24ms
LogBase_Tan_LogisticSigmoid,1,3,35,5.63ms
LogBase_Tan_LogisticSigmoid,E,3,35,5.93ms
LogBase_Tan_LogisticSigmoid,Pi,3,35,5.89ms
LogBase_Tan_LogisticSigmoid,-1,3,35,5.87ms
LogBase_Tan_LogisticSigmoid,2,3,35,5.85ms
LogBase_Tan_LogisticSigmoid,0,2,35,3.73ms
LogBase_Tan_LogisticSigmoid,I,2,35,6.40ms
LogBase_ArcSin_Exp,1,3,35,7.08ms
LogBase_ArcSin_Exp,E,3,35,7.19ms
LogBase_ArcSin_Exp,Pi,3,35,7.32ms
LogBase_ArcSin_Exp,-1,3,35,7.09ms
LogBase_ArcSin_Exp,2,3,35,7.16ms
LogBase_ArcSin_Exp,0,2,35,3.20ms
LogBase_ArcSin_Exp,I,2,35,7.43ms
LogBase_ArcSin_Log,1,3,35,5.15ms
LogBase_ArcSin_Log,E,3,35,5.69ms
LogBase_ArcSin_Log,Pi,3,35,9.15ms
LogBase_ArcSin_Log,-1,3,35,8.39ms
LogBase_ArcSin_Log,2,3,35,8.64ms
LogBase_ArcSin_Log,0,2,35,3.23ms
LogBase_ArcSin_Log,I,2,35,8.72ms
LogBase_ArcSin_Sin,1,3,35,7.68ms
LogBase_ArcSin_Sin,E,3,35,8.02ms
LogBase_ArcSin_Sin,Pi,3,35,8.05ms
LogBase_ArcSin_Sin,-1,3,35,7.98ms
LogBase_ArcSin_Sin,2,3,35,8.09ms
LogBase_ArcSin_Sin,0,2,35,3.10ms
LogBase_ArcSin_Sin,I,2,35,8.21ms
LogBase_ArcSin_Cos,1,3,35,7.78ms
LogBase_ArcSin_Cos,E,3,35,8.12ms
LogBase_ArcSin_Cos,Pi,3,35,8.07ms
LogBase_ArcSin_Cos,-1,3,35,8.43ms
LogBase_ArcSin_Cos,2,3,35,8.06ms
LogBase_ArcSin_Cos,0,2,35,3.27ms
LogBase_ArcSin_Cos,I,2,35,8.28ms
LogBase_ArcSin_Tan,1,3,35,7.75ms
LogBase_ArcSin_Tan,E,3,35,8.26ms
LogBase_ArcSin_Tan,Pi,3,35,7.82ms
LogBase_ArcSin_Tan,-1,3,35,8.04ms
LogBase_ArcSin_Tan,2,3,35,8.15ms
LogBase_ArcSin_Tan,0,2,35,3.08ms
LogBase_ArcSin_Tan,I,2,35,8.46ms
LogBase_ArcSin_ArcSin,1,3,35,6.69ms
LogBase_ArcSin_ArcSin,E,4,35,19.05ms
LogBase_ArcSin_ArcSin,Pi,4,35,19.04ms
LogBase_ArcSin_ArcSin,-1,4,35,18.78ms
LogBase_ArcSin_ArcSin,2,4,35,19.21ms
LogBase_ArcSin_ArcSin,0,3,35,7.87ms
LogBase_ArcSin_ArcSin,I,3,35,19.30ms
LogBase_ArcSin_ArcCos,1,3,35,5.77ms
LogBase_ArcSin_ArcCos,E,3,35,10.21ms
LogBase_ArcSin_ArcCos,Pi,3,35,10.12ms
LogBase_ArcSin_ArcCos,-1,3,35,9.74ms
LogBase_ArcSin_ArcCos,2,3,35,10.18ms
LogBase_ArcSin_ArcCos,0,2,35,6.04ms
LogBase_ArcSin_ArcCos,I,2,35,10.09ms
LogBase_ArcSin_ArcTan,1,3,35,9.67ms
LogBase_ArcSin_ArcTan,E,3,35,10.15ms
LogBase_ArcSin_ArcTan,Pi,3,35,10.03ms
LogBase_ArcSin_ArcTan,-1,3,35,9.87ms
LogBase_ArcSin_ArcTan,2,3,35,9.96ms
LogBase_ArcSin_ArcTan,0,2,35,3.71ms
LogBase_ArcSin_ArcTan,I,2,35,5.72ms
LogBase_ArcSin_Sinh,1,3,35,7.91ms
LogBase_ArcSin_Sinh,E,3,35,8.27ms
LogBase_ArcSin_Sinh,Pi,3,35,8.11ms
LogBase_ArcSin_Sinh,-1,3,35,8.08ms
LogBase_ArcSin_Sinh,2,3,35,8.17ms
LogBase_ArcSin_Sinh,0,2,35,3.15ms
LogBase_ArcSin_Sinh,I,2,35,8.51ms
LogBase_ArcSin_Cosh,1,3,35,7.91ms
LogBase_ArcSin_Cosh,E,3,35,8.40ms
LogBase_ArcSin_Cosh,Pi,3,35,8.40ms
LogBase_ArcSin_Cosh,-1,3,35,9.03ms
LogBase_ArcSin_Cosh,2,3,35,9.52ms
LogBase_ArcSin_Cosh,0,2,35,3.31ms
LogBase_ArcSin_Cosh,I,2,35,8.32ms
LogBase_ArcSin_Tanh,1,3,35,8.00ms
LogBase_ArcSin_Tanh,E,3,35,8.38ms
LogBase_ArcSin_Tanh,Pi,3,35,8.37ms
LogBase_ArcSin_Tanh,-1,3,35,8.70ms
LogBase_ArcSin_Tanh,2,3,35,8.32ms
LogBase_ArcSin_Tanh,0,2,35,3.16ms
LogBase_ArcSin_Tanh,I,2,35,8.42ms
LogBase_ArcSin_ArcSinh,1,3,35,9.15ms
LogBase_ArcSin_ArcSinh,E,3,35,9.74ms
LogBase_ArcSin_ArcSinh,Pi,3,35,9.75ms
LogBase_ArcSin_ArcSinh,-1,3,35,9.61ms
LogBase_ArcSin_ArcSinh,2,3,35,9.72ms
LogBase_ArcSin_ArcSinh,0,2,35,3.69ms
LogBase_ArcSin_ArcSinh,I,2,35,9.96ms
LogBase_ArcSin_ArcCosh,1,3,35,6.33ms
LogBase_ArcSin_ArcCosh,E,3,35,10.90ms
LogBase_ArcSin_ArcCosh,Pi,3,35,11.06ms
LogBase_ArcSin_ArcCosh,-1,3,35,10.74ms
LogBase_ArcSin_ArcCosh,2,3,35,10.95ms
LogBase_ArcSin_ArcCosh,0,2,35,6.99ms
LogBase_ArcSin_ArcCosh,I,2,35,11.61ms
LogBase_ArcSin_ArcTanh,1,3,35,5.43ms
LogBase_ArcSin_ArcTanh,E,3,35,9.84ms
LogBase_ArcSin_ArcTanh,Pi,3,35,9.59ms
LogBase_ArcSin_ArcTanh,-1,3,35,5.32ms
LogBase_ArcSin_ArcTanh,2,3,35,9.58ms
LogBase_ArcSin_ArcTanh,0,2,35,3.54ms
LogBase_ArcSin_ArcTanh,I,2,35,9.66ms
LogBase_ArcSin_Inv,1,3,35,4.61ms
LogBase_ArcSin_Inv,E,3,35,7.74ms
LogBase_ArcSin_Inv,Pi,3,35,7.52ms
LogBase_ArcSin_Inv,-1,3,35,7.42ms
LogBase_ArcSin_Inv,2,3,35,7.48ms
LogBase_ArcSin_Inv,0,2,35,2.89ms
LogBase_ArcSin_Inv,I,2,35,7.72ms
LogBase_ArcSin_Minus,1,3,35,7.07ms
LogBase_ArcSin_Minus,E,3,35,7.50ms
LogBase_ArcSin_Minus,Pi,3,35,7.55ms
LogBase_ArcSin_Minus,-1,3,35,4.78ms
LogBase_ArcSin_Minus,2,3,35,7.42ms
LogBase_ArcSin_Minus,0,2,35,2.96ms
LogBase_ArcSin_Minus,I,2,35,7.62ms
LogBase_ArcSin_Sqr,1,3,35,4.56ms
LogBase_ArcSin_Sqr,E,3,35,7.69ms
LogBase_ArcSin_Sqr,Pi,3,35,7.43ms
LogBase_ArcSin_Sqr,-1,3,35,4.69ms
LogBase_ArcSin_Sqr,2,3,35,7.38ms
LogBase_ArcSin_Sqr,0,2,35,2.81ms
LogBase_ArcSin_Sqr,I,2,35,7.27ms
LogBase_ArcSin_Sqrt,1,3,35,5.20ms
LogBase_ArcSin_Sqrt,E,3,35,8.52ms
LogBase_ArcSin_Sqrt,Pi,3,35,8.41ms
LogBase_ArcSin_Sqrt,-1,3,35,8.51ms
LogBase_ArcSin_Sqrt,2,3,35,8.60ms
LogBase_ArcSin_Sqrt,0,2,35,3.17ms
LogBase_ArcSin_Sqrt,I,2,35,9.18ms
LogBase_ArcSin_Id,1,3,35,4.71ms
LogBase_ArcSin_Id,E,3,35,7.52ms
LogBase_ArcSin_Id,Pi,3,35,7.23ms
LogBase_ArcSin_Id,-1,3,35,7.19ms
LogBase_ArcSin_Id,2,3,35,7.40ms
LogBase_ArcSin_Id,0,2,35,2.76ms
LogBase_ArcSin_Id,I,2,35,7.95ms
LogBase_ArcSin_LogisticSigmoid,1,3,35,7.91ms
LogBase_ArcSin_LogisticSigmoid,E,3,35,8.45ms
LogBase_ArcSin_LogisticSigmoid,Pi,3,35,8.59ms
LogBase_ArcSin_LogisticSigmoid,-1,3,35,7.96ms
LogBase_ArcSin_LogisticSigmoid,2,3,35,9.21ms
LogBase_ArcSin_LogisticSigmoid,0,2,35,4.99ms
LogBase_ArcSin_LogisticSigmoid,I,2,35,8.50ms
LogBase_ArcCos_Exp,1,3,35,4.61ms
LogBase_ArcCos_Exp,E,3,35,7.25ms
LogBase_ArcCos_Exp,Pi,3,35,7.10ms
LogBase_ArcCos_Exp,-1,3,35,6.90ms
LogBase_ArcCos_Exp,2,3,35,7.97ms
LogBase_ArcCos_Exp,0,2,35,4.68ms
LogBase_ArcCos_Exp,I,2,35,7.81ms
LogBase_ArcCos_Log,1,3,35,3.20ms
LogBase_ArcCos_Log,E,3,35,5.76ms
LogBase_ArcCos_Log,Pi,3,35,8.52ms
LogBase_ArcCos_Log,-1,3,35,8.45ms
LogBase_ArcCos_Log,2,3,35,8.50ms
LogBase_ArcCos_Log,0,2,35,5.54ms
LogBase_ArcCos_Log,I,2,35,8.76ms
LogBase_ArcCos_Sin,1,3,35,5.27ms
LogBase_ArcCos_Sin,E,3,35,7.74ms
LogBase_ArcCos_Sin,Pi,3,35,7.75ms
LogBase_ArcCos_Sin,-1,3,35,7.75ms
LogBase_ArcCos_Sin,2,3,35,8.03ms
LogBase_ArcCos_Sin,0,2,35,4.66ms
LogBase_ArcCos_Sin,I,2,35,8.30ms
LogBase_ArcCos_Cos,1,3,35,4.80ms
LogBase_ArcCos_Cos,E,3,35,8.41ms
LogBase_ArcCos_Cos,Pi,3,35,7.85ms
LogBase_ArcCos_Cos,-1,3,35,7.64ms
LogBase_ArcCos_Cos,2,3,35,7.87ms
LogBase_ArcCos_Cos,0,2,35,5.40ms
LogBase_ArcCos_Cos,I,2,35,8.09ms
LogBase_ArcCos_Tan,1,3,35,4.94ms
LogBase_ArcCos_Tan,E,3,35,8.26ms
LogBase_ArcCos_Tan,Pi,3,35,7.75ms
LogBase_ArcCos_Tan,-1,3,35,8.04ms
LogBase_ArcCos_Tan,2,3,35,9.25ms
LogBase_ArcCos_Tan,0,2,35,4.91ms
LogBase_ArcCos_Tan,I,2,35,8.40ms
LogBase_ArcCos_ArcSin,1,3,35,6.07ms
LogBase_ArcCos_ArcSin,E,3,35,10.23ms
LogBase_ArcCos_ArcSin,Pi,3,35,10.08ms
LogBase_ArcCos_ArcSin,-1,3,35,9.98ms
LogBase_ArcCos_ArcSin,2,3,35,10.26ms
LogBase_ArcCos_ArcSin,0,2,35,6.10ms
LogBase_ArcCos_ArcSin,I,2,35,10.19ms
LogBase_ArcCos_ArcCos,1,3,35,2.55ms
LogBase_ArcCos_ArcCos,E,4,35,8.01ms
LogBase_ArcCos_ArcCos,Pi,4,35,8.01ms
LogBase_ArcCos_ArcCos,-1,4,35,7.55ms
LogBase_ArcCos_ArcCos,2,4,35,8.05ms
LogBase_ArcCos_ArcCos,0,3,35,7.87ms
LogBase_ArcCos_ArcCos,I,3,35,8.18ms
LogBase_ArcCos_ArcTan,1,3,35,6.05ms
LogBase_ArcCos_ArcTan,E,3,35,10.16ms
LogBase_ArcCos_ArcTan,Pi,3,35,10.09ms
LogBase_ArcCos_ArcTan,-1,3,35,9.99ms
LogBase_ArcCos_ArcTan,2,3,35,9.83ms
LogBase_ArcCos_ArcTan,0,2,35,6.00ms
LogBase_ArcCos_ArcTan,I,2,35,5.82ms
LogBase_ArcCos_Sinh,1,3,35,4.97ms
LogBase_ArcCos_Sinh,E,3,35,8.23ms
LogBase_ArcCos_Sinh,Pi,3,35,8.38ms
LogBase_ArcCos_Sinh,-1,3,35,8.28ms
LogBase_ArcCos_Sinh,2,3,35,8.32ms
LogBase_ArcCos_Sinh,0,2,35,5.73ms
LogBase_ArcCos_Sinh,I,2,35,8.33ms
LogBase_ArcCos_Cosh,1,3,35,4.92ms
LogBase_ArcCos_Cosh,E,3,35,8.62ms
LogBase_ArcCos_Cosh,Pi,3,35,8.11ms
LogBase_ArcCos_Cosh,-1,3,35,7.95ms
LogBase_ArcCos_Cosh,2,3,35,8.15ms
LogBase_ArcCos_Cosh,0,2,35,5.70ms
LogBase_ArcCos_Cosh,I,2,35,8.41ms
LogBase_ArcCos_Tanh,1,3,35,4.94ms
LogBase_ArcCos_Tanh,E,3,35,7.99ms
LogBase_ArcCos_Tanh,Pi,3,35,7.98ms
LogBase_ArcCos_Tanh,-1,3,35,8.11ms
LogBase_ArcCos_Tanh,2,3,35,8.47ms
LogBase_ArcCos_Tanh,0,2,35,4.84ms
LogBase_ArcCos_Tanh,I,2,35,8.41ms
LogBase_ArcCos_ArcSinh,1,3,35,5.90ms
LogBase_ArcCos_ArcSinh,E,3,35,10.10ms
LogBase_ArcCos_ArcSinh,Pi,3,35,9.75ms
LogBase_ArcCos_ArcSinh,-1,3,35,9.79ms
LogBase_ArcCos_ArcSinh,2,3,35,10.52ms
LogBase_ArcCos_ArcSinh,0,2,35,6.46ms
LogBase_ArcCos_ArcSinh,I,2,35,10.33ms
LogBase_ArcCos_ArcCosh,1,3,35,4.04ms
LogBase_ArcCos_ArcCosh,E,3,35,11.31ms
LogBase_ArcCos_ArcCosh,Pi,3,35,12.24ms
LogBase_ArcCos_ArcCosh,-1,3,35,11.52ms
LogBase_ArcCos_ArcCosh,2,3,35,11.23ms
LogBase_ArcCos_ArcCosh,0,2,35,11.40ms
LogBase_ArcCos_ArcCosh,I,2,35,11.39ms
LogBase_ArcCos_ArcTanh,1,3,35,3.48ms
LogBase_ArcCos_ArcTanh,E,3,35,9.45ms
LogBase_ArcCos_ArcTanh,Pi,3,35,9.77ms
LogBase_ArcCos_ArcTanh,-1,3,35,5.39ms
LogBase_ArcCos_ArcTanh,2,3,35,9.64ms
LogBase_ArcCos_ArcTanh,0,2,35,5.64ms
LogBase_ArcCos_ArcTanh,I,2,35,9.82ms
LogBase_ArcCos_Inv,1,3,35,3.18ms
LogBase_ArcCos_Inv,E,3,35,8.00ms
LogBase_ArcCos_Inv,Pi,3,35,7.23ms
LogBase_ArcCos_Inv,-1,3,35,7.06ms
LogBase_ArcCos_Inv,2,3,35,7.34ms
LogBase_ArcCos_Inv,0,2,35,4.71ms
LogBase_ArcCos_Inv,I,2,35,9.18ms
LogBase_ArcCos_Minus,1,3,35,4.31ms
LogBase_ArcCos_Minus,E,3,35,7.20ms
LogBase_ArcCos_Minus,Pi,3,35,7.23ms
LogBase_ArcCos_Minus,-1,3,35,5.40ms
LogBase_ArcCos_Minus,2,3,35,7.28ms
LogBase_ArcCos_Minus,0,2,35,4.37ms
LogBase_ArcCos_Minus,I,2,35,7.52ms
LogBase_ArcCos_Sqr,1,3,35,3.42ms
LogBase_ArcCos_Sqr,E,3,35,7.27ms
LogBase_ArcCos_Sqr,Pi,3,35,7.15ms
LogBase_ArcCos_Sqr,-1,3,35,4.57ms
LogBase_ArcCos_Sqr,2,3,35,7.20ms
LogBase_ArcCos_Sqr,0,2,35,4.21ms
LogBase_ArcCos_Sqr,I,2,35,7.93ms
LogBase_ArcCos_Sqrt,1,3,35,4.00ms
LogBase_ArcCos_Sqrt,E,3,35,8.61ms
LogBase_ArcCos_Sqrt,Pi,3,35,8.74ms
LogBase_ArcCos_Sqrt,-1,3,35,8.14ms
LogBase_ArcCos_Sqrt,2,3,35,8.45ms
LogBase_ArcCos_Sqrt,0,2,35,5.23ms
LogBase_ArcCos_Sqrt,I,2,35,8.59ms
LogBase_ArcCos_Id,1,3,35,3.16ms
LogBase_ArcCos_Id,E,3,35,7.11ms
LogBase_ArcCos_Id,Pi,3,35,7.03ms
LogBase_ArcCos_Id,-1,3,35,7.10ms
LogBase_ArcCos_Id,2,3,35,7.10ms
LogBase_ArcCos_Id,0,2,35,4.19ms
LogBase_ArcCos_Id,I,2,35,7.37ms
LogBase_ArcCos_LogisticSigmoid,1,3,35,4.88ms
LogBase_ArcCos_LogisticSigmoid,E,3,35,8.30ms
LogBase_ArcCos_LogisticSigmoid,Pi,3,35,7.97ms
LogBase_ArcCos_LogisticSigmoid,-1,3,35,7.65ms
LogBase_ArcCos_LogisticSigmoid,2,3,35,8.17ms
LogBase_ArcCos_LogisticSigmoid,0,2,35,7.90ms
LogBase_ArcCos_LogisticSigmoid,I,2,35,8.66ms
LogBase_ArcTan_Exp,1,3,35,7.48ms
LogBase_ArcTan_Exp,E,3,35,6.67ms
LogBase_ArcTan_Exp,Pi,3,35,6.53ms
LogBase_ArcTan_Exp,-1,3,35,6.85ms
LogBase_ArcTan_Exp,2,3,35,6.59ms
LogBase_ArcTan_Exp,0,2,35,3.32ms
LogBase_ArcTan_Exp,I,2,35,4.64ms
LogBase_ArcTan_Log,1,3,35,4.77ms
LogBase_ArcTan_Log,E,3,35,5.18ms
LogBase_ArcTan_Log,Pi,3,35,8.01ms
LogBase_ArcTan_Log,-1,3,35,8.45ms
LogBase_ArcTan_Log,2,3,35,8.21ms
LogBase_ArcTan_Log,0,2,35,3.08ms
LogBase_ArcTan_Log,I,2,35,4.74ms
LogBase_ArcTan_Sin,1,3,35,7.49ms
LogBase_ArcTan_Sin,E,3,35,7.35ms
LogBase_ArcTan_Sin,Pi,3,35,7.39ms
LogBase_ArcTan_Sin,-1,3,35,7.92ms
LogBase_ArcTan_Sin,2,3,35,7.68ms
LogBase_ArcTan_Sin,0,2,35,3.09ms
LogBase_ArcTan_Sin,I,2,35,4.42ms
LogBase_ArcTan_Cos,1,3,35,7.46ms
LogBase_ArcTan_Cos,E,3,35,8.06ms
LogBase_ArcTan_Cos,Pi,3,35,7.68ms
LogBase_ArcTan_Cos,-1,3,35,9.01ms
LogBase_ArcTan_Cos,2,3,35,7.60ms
LogBase_ArcTan_Cos,0,2,35,3.07ms
LogBase_ArcTan_Cos,I,2,35,4.36ms
LogBase_ArcTan_Tan,1,3,35,8.11ms
LogBase_ArcTan_Tan,E,3,35,8.33ms
LogBase_ArcTan_Tan,Pi,3,35,8.55ms
LogBase_ArcTan_Tan,-1,3,35,7.83ms
LogBase_ArcTan_Tan,2,3,35,7.85ms
LogBase_ArcTan_Tan,0,2,35,2.95ms
LogBase_ArcTan_Tan,I,2,35,4.77ms
LogBase_ArcTan_ArcSin,1,3,35,9.61ms
LogBase_ArcTan_ArcSin,E,3,35,10.16ms
LogBase_ArcTan_ArcSin,Pi,3,35,9.74ms
LogBase_ArcTan_ArcSin,-1,3,35,9.66ms
LogBase_ArcTan_ArcSin,2,3,35,9.87ms
LogBase_ArcTan_ArcSin,0,2,35,3.82ms
LogBase_ArcTan_ArcSin,I,2,35,5.51ms
LogBase_ArcTan_ArcCos,1,3,35,5.73ms
LogBase_ArcTan_ArcCos,E,3,35,9.75ms
LogBase_ArcTan_ArcCos,Pi,3,35,9.83ms
LogBase_ArcTan_ArcCos,-1,3,35,10.23ms
LogBase_ArcTan_ArcCos,2,3,35,10.02ms
LogBase_ArcTan_ArcCos,0,2,35,6.06ms
LogBase_ArcTan_ArcCos,I,2,35,5.84ms
LogBase_ArcTan_ArcTan,1,3,35,7.23ms
LogBase_ArcTan_ArcTan,E,4,35,18.56ms
LogBase_ArcTan_ArcTan,Pi,4,35,19.12ms
LogBase_ArcTan_ArcTan,-1,4,35,19.30ms
LogBase_ArcTan_ArcTan,2,4,35,18.57ms
LogBase_ArcTan_ArcTan,0,3,35,7.73ms
LogBase_ArcTan_ArcTan,I,3,35,7.12ms
LogBase_ArcTan_Sinh,1,3,35,7.89ms
LogBase_ArcTan_Sinh,E,3,35,7.95ms
LogBase_ArcTan_Sinh,Pi,3,35,7.77ms
LogBase_ArcTan_Sinh,-1,3,35,8.12ms
LogBase_ArcTan_Sinh,2,3,35,8.26ms
LogBase_ArcTan_Sinh,0,2,35,3.19ms
LogBase_ArcTan_Sinh,I,2,35,4.52ms
LogBase_ArcTan_Cosh,1,3,35,7.94ms
LogBase_ArcTan_Cosh,E,3,35,7.55ms
LogBase_ArcTan_Cosh,Pi,3,35,7.76ms
LogBase_ArcTan_Cosh,-1,3,35,7.98ms
LogBase_ArcTan_Cosh,2,3,35,7.64ms
LogBase_ArcTan_Cosh,0,2,35,3.17ms
LogBase_ArcTan_Cosh,I,2,35,4.48ms
LogBase_ArcTan_Tanh,1,3,35,7.88ms
LogBase_ArcTan_Tanh,E,3,35,8.37ms
LogBase_ArcTan_Tanh,Pi,3,35,8.06ms
LogBase_ArcTan_Tanh,-1,3,35,8.37ms
LogBase_ArcTan_Tanh,2,3,35,8.06ms
LogBase_ArcTan_Tanh,0,2,35,3.09ms
